OSHPD_ID,FAC_NAME,City,Zip,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_DX_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,ICD_IMPLANTATION,OTH_ICD_PROCEDURES,PCI_WITH_STENT,PCI_WITHOUT_STENT,ATHERECTOMY_PTCRA,THROMBO_AGT,PTBV,DX_EP_STUDY,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTIONAL,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,OTHR_CATH_PROC,CATH_TOTL
106361223,KAISER FOUNDATION HOSPITAL - FONTANA,FONTANA,92335,6230,1006997,24080,1972403,3,0,22,25,Yes,4145,316,82,No,,,0,1289,CV SURG,2,0,0,442,18,442,18,328,3,0,0,0,0,1345,453,1283,284,2628,737,2608,0,204,82,116,0,722,10,48,0,0,0,0,0,0,0,29,3,50,3872
106361245,LOMA LINDA UNIV. MED. CENTER EAST CAMPUS HOSPITAL,LOMA LINDA,92354,1413,245939,2416,237869,0,0,5,5,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,LOMA LINDA,92354,5706,1370459,6434,582478,0,6,11,17,Yes,0,0,0,No,,,0,0,CV SURG,11,146,0,467,0,613,0,251,4,0,0,0,0,805,569,1140,866,1945,1435,1945,79,94,43,129,40,504,63,22,0,10,18,248,0,0,0,19,25,141,3380
106361266,MOUNTAINS COMMUNITY HOSPITAL,LAKE ARROWHEAD,92352,64,2680,259,11330,0,0,2,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106361274,KINDRED HOSPITAL - ONTARIO,ONTARIO,91764,511,14040,0,0,2,0,0,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106361308,REDLANDS COMMUNITY HOSPITAL,REDLANDS,92373,3367,325689,2710,158617,1,2,3,6,Yes,2486,149,24,No,,,0,696,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0,96,0,131,0,65,0,0,0,14,54,0,0,0,0,0,0,0,0,61,0,0,0,112,306
106361318,SAN ANTONIO REGIONAL HOSPITAL,UPLAND,91786,3734,482123,2956,244787,0,0,11,11,Yes,2148,117,21,No,,,0,786,CV SURG,1,0,0,208,5,208,5,149,2,0,0,0,0,625,312,854,243,1479,555,1494,0,123,56,38,24,522,35,17,3,3,9,5,140,85,0,41,7,0,2602
106361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,92411,965,97957,1718,149818,0,0,5,5,Yes,1885,119,9,Yes,YES,,1151,734,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,249,0,10,0,259,0,158,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,259
106361339,ST. BERNARDINE MEDICAL CENTER,SAN BERNARDINO,92404,4902,696790,3103,273456,2,3,8,13,Yes,1422,114,31,No,,,0,339,CV SURG,3,0,3,330,16,330,19,280,5,0,0,0,0,1479,768,1207,325,2686,1093,1724,0,127,57,47,35,764,65,74,0,8,85,125,720,310,7,38,0,941,5127
106361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,APPLE VALLEY,92307,4167,467172,5507,346988,0,4,6,10,Yes,2308,190,38,No,,,0,619,CV SURG,1,0,0,103,447,103,447,97,2,0,0,0,0,1003,399,526,165,1529,564,958,0,78,48,91,8,96,3,0,0,0,0,0,461,318,9,18,0,5,2093
106361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,VICTORVILLE,92395,2091,114960,3299,171620,0,0,6,6,No,1276,84,5,No,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,218,0,97,0,315,0,315,0,0,3,20,5,0,0,0,0,0,0,0,53,38,0,0,0,38,472
106361458,COLORADO RIVER MEDICAL CENTER,NEEDLES,92363,49,5533,177,6112,0,0,2,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106361768,PATTON STATE HOSPITAL,PATTON,92369,0,0,0,0,0,0,0,0,No,1,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106362041,HI-DESERT MEDICAL CENTER,JOSHUA TREE,92252,323,30990,1483,40605,0,2,3,5,No,426,24,0,Yes,,YES,298,128,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,REDLANDS,92373,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106364050,CANYON RIDGE HOSPITAL,CHINO,91710,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106364121,BALLARD REHABILITATION HOSPITAL,SAN BERNARDINO,92411,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106364144,DESERT VALLEY HOSPITAL,VICTORVILLE,92395,1609,139058,717,38234,0,0,6,6,No,618,21,4,No,,,0,178,CV SURG,1,0,0,37,0,37,0,37,2,0,0,0,0,575,0,97,0,672,0,672,0,59,22,36,22,255,13,49,0,0,30,11,93,62,15,18,0,0,1357
106364188,KINDRED HOSPITAL - RANCHO,RANCHO CUCAMONGA,91730,453,16708,385,11329,0,0,4,4,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,COLTON,92324-1816,3915,393450,3942,188670,0,0,18,18,Yes,3454,230,25,No,,,0,1143,CATH LAB,0,0,0,0,0,0,0,0,2,0,0,0,0,591,0,107,0,698,0,601,0,36,4,28,3,208,0,0,0,0,0,0,0,0,0,0,0,0,880
106364265,KAISER FOUNDATION HOSPITAL - ONTARIO,ONTARIO,91761,1971,212353,3434,334530,2,8,4,14,Yes,2593,151,23,No,,,0,807,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106364268,LOMA LINDA UNIVERSITY SURGICAL HOSPITAL,REDLANDS,92373,1532,320459,4410,414592,0,0,7,7,Yes,0,0,0,No,,,0,0,CV SURG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94,83,94,83,94,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
106364430,BARSTOW COMMUNITY HOSPITAL,BARSTOW,92311,541,70742,437,32821,0,0,2,2,No,363,8,5,No,,,0,120,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106364451,TOTALLY KIDS REHABILITATION HOSPITAL,LOMA LINDA,92354,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106364502,LOMA LINDA UNIVERSITY CHILDRENS HOSPITAL,LOMA LINDA,92354,2893,467276,1904,173562,0,0,5,5,Yes,3267,472,124,No,,,0,731,CV SURG,5,171,58,0,0,171,58,0,4,57,103,241,210,0,0,0,0,298,313,298,86,1,2,3,0,0,0,0,0,8,4,47,0,0,0,0,1,161,611
106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,92120-5298,1476,278188,1285,153260,0,0,8,8,No,0,0,0,No,,,0,0,CV SURG,1,0,0,1,0,1,0,0,0,0,0,0,0,420,0,349,0,769,0,513,0,39,14,24,1,188,52,20,0,1,7,6,66,56,0,2,7,16,1012
106370658,SCRIPPS MERCY HOSPITAL - CHULA VISTA,CHULA VISTA,91910,1852,224601,2312,180236,0,0,4,4,Yes,1641,73,9,No,,,0,503,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,545,177,181,120,726,297,529,0,49,76,29,42,131,17,3,2,0,5,0,133,123,0,2,2,26,1169
106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,92123,6206,813600,13828,1082040,0,0,16,16,Yes,0,0,0,No,,,0,0,CV SURG,1,6,10,0,0,6,10,20,1,355,274,158,61,0,0,0,0,513,335,0,0,38,0,15,0,45,0,0,0,0,479,0,0,137,0,0,0,134,848
106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,CORONADO,92118,956,122896,825,69068,0,1,3,4,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,92123,7240,1178888,15610,1086286,0,10,19,29,Yes,0,0,0,No,,,0,0,CV SURG,2,0,0,295,20,295,20,147,4,0,0,0,0,755,660,917,801,1672,1461,1801,169,225,142,113,55,635,62,9,0,37,454,300,470,204,9,24,0,713,5422
106370695,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,SAN DIEGO,92123,3921,172075,2988,239221,0,0,9,9,No,9428,928,248,No,,,0,3324,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106370705,FALLBROOK HOSPITAL DISTRICT,FALLBROOK,92028,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106370714,GROSSMONT HOSPITAL,LA MESA,91942,6471,852393,5660,514559,0,6,15,21,Yes,3311,203,10,No,,,0,1093,CV SURG,12,0,0,182,9,182,9,142,2,0,0,0,0,1000,206,690,190,1690,396,1688,0,235,0,0,0,880,64,0,0,4,0,0,0,0,0,0,0,671,3542
106370721,KINDRED HOSPITAL - SAN DIEGO,SAN DIEGO,92104-9988,157,16118,0,0,2,0,0,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106370730,KAISER FOUNDATION HOSPITAL - SAN DIEGO,SAN DIEGO,92120,6716,862392,27682,2080197,0,14,15,29,Yes,4616,344,68,No,,,0,1516,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106370744,SCRIPPS MERCY HOSPITAL,SAN DIEGO,92103-2180,6517,935983,5106,461673,0,0,16,16,Yes,1990,86,8,No,,,0,475,CV SURG,2,0,0,173,58,173,58,139,2,0,0,0,0,588,374,508,430,1096,804,892,0,140,173,73,79,359,39,9,0,0,114,115,160,45,2,18,3,202,2423
106370745,SHARP MESA VISTA HOSPITAL,SAN DIEGO,92123,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106370749,ALVARADO PARKWAY INSTITUTE B.H.S.,LA MESA,91942,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106370755,PALOMAR HEALTH DOWNTOWN CAMPUS,ESCONDIDO,92025,1031,85922,424,38310,0,11,0,11,Yes,3105,159,11,No,,,0,921,CATH LAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106370759,PARADISE VALLEY HOSPITAL,NATIONAL CITY,91950,635,52353,731,29750,0,0,4,4,No,934,22,2,No,,,2,335,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,169,0,73,0,242,0,218,0,28,21,20,3,44,0,7,0,0,0,0,28,18,0,0,0,146,533
106370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,LA JOLLA,92037,5675,1090273,6681,680142,0,4,20,24,Yes,3453,233,24,No,,,0,1311,CV SURG,6,0,0,552,133,552,133,386,14,0,2,6,5,1364,1308,3925,3181,5295,4496,4065,0,567,519,383,378,1795,192,85,1,16,943,947,322,162,3,57,12,1658,12105
106370780,TRI-CITY MEDICAL CENTER,OCEANSIDE,92056,3226,500946,3126,308820,0,0,12,12,Yes,2497,126,26,No,,,1798,699,CV SURG,2,0,0,87,0,87,0,62,2,0,0,0,0,330,380,270,156,600,536,860,0,205,5,102,6,268,0,6,0,0,77,98,0,0,0,21,0,84,1732
106370782,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER,SAN DIEGO,92103,4678,841357,5233,541088,0,0,15,15,Yes,2444,297,84,Yes,,YES,226,841,CV SURG,11,0,6,1,6,1,12,0,2,0,0,0,0,114,96,9,10,123,106,213,0,0,0,0,0,84,4,12,0,0,0,0,2,1,0,12,1,15,344
106370787,PROMISE HOSPITAL OF SAN DIEGO,SAN DIEGO,92105,295,11184,432,15735,0,0,2,2,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106370875,SHARP CHULA VISTA MEDICAL CENTER,CHULA VISTA,91911,2699,352337,3827,282647,5,3,0,8,Yes,2816,140,7,Yes,YES,,1786,1030,CV SURG,2,0,0,94,39,94,39,103,2,0,0,0,0,640,417,475,618,1115,1035,1115,0,239,6,145,140,743,51,0,0,0,125,284,87,24,6,31,0,690,3686
106370977,POMERADO HOSPITAL,POWAY,92064,1475,116081,2462,206697,0,0,4,4,Yes,1254,52,3,No,,,0,376,NEITHER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106371256,SCRIPPS GREEN HOSPITAL,LA JOLLA,92037,4911,900463,5164,498066,0,0,12,12,No,0,0,0,No,,,0,0,CV SURG,4,0,0,70,26,70,26,39,1,0,1,1,1,287,368,832,626,1120,996,941,0,75,98,22,37,475,90,22,0,2,144,152,26,50,0,5,0,660,2799
106371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,ENCINITAS,92024,2577,342384,2626,222116,0,0,6,6,No,2038,84,4,No,,,0,548,CATH LAB,0,0,0,0,1,0,1,0,1,0,0,0,0,517,268,64,63,581,331,443,0,103,113,26,24,168,19,21,0,2,7,0,136,88,0,7,0,49,1206
106374024,AURORA SAN DIEGO,SAN DIEGO,92128,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106374049,SHARP MCDONALD CENTER,SAN DIEGO,92111,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,SAN DIEGO,92110,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106374063,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,92120-5298,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106374094,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,92103,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106374141,UCSD HEALTH LA JOLLA - JACOBS MEDICAL CENTER AND SULPIZIO CARDIOVASCULAR CENTER,LA JOLLA,92037,4876,1205228,3104,336013,0,0,21,21,Yes,290,32,9,Yes,,YES,31,98,CV SURG,11,1,1,497,615,498,616,209,7,1,2,7,1,720,1286,1690,583,2418,1872,2401,352,154,75,106,112,568,15,0,0,0,22,447,252,91,8,57,29,906,5595
106374382,PALOMAR MEDICAL CENTER,ESCONDIDO,92029,6229,870277,3353,301275,0,0,12,12,Yes,0,0,0,No,,,0,0,CV SURG,2,0,0,108,45,108,45,113,4,0,0,0,0,516,430,129,134,645,564,1000,0,134,24,102,83,555,28,13,0,2,135,129,90,70,16,38,8,100,2527
106380777,CALIFORNIA PACIFIC MED CTR-CALIFORNIA WEST,SAN FRANCISCO,94118,2615,276067,6632,567732,0,0,10,10,Yes,4558,357,51,No,,,0,1514,CV SURG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106380842,JEWISH HOME,SAN FRANCISCO,94112-1596,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,94115,3702,627940,7113,656859,0,0,12,12,Yes,2974,252,49,No,,,0,812,CV SURG,3,0,0,251,109,251,109,394,4,0,0,0,0,414,1387,227,1142,641,2529,2851,16,129,57,33,24,1101,157,87,3,44,0,0,390,3,0,72,0,547,5514
106380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,94116,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,SAN FRANCISCO,94143,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106380895,UCSF MEDICAL CENTER AT MOUNT ZION,SAN FRANCISCO,94115,0,0,5377,592127,0,10,0,10,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,94115,4354,818340,1291,203803,0,0,11,11,Yes,0,0,0,No,,,0,0,CV SURG,0,0,0,204,4,204,4,86,4,0,0,0,0,728,418,719,730,1447,1148,1050,84,94,128,65,60,411,90,24,0,3,502,2905,44,0,0,19,10,496,5985
106380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,SAN FRANCISCO,94117,1699,358402,2526,260857,0,0,8,8,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106380939,PRISCILLA CHAN AND MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL AND TRAUMA CENTER,SAN FRANCISCO,94110,3401,667149,3647,405158,0,0,12,12,Yes,1107,96,13,No,,,4,238,CATH LAB,0,0,0,0,0,0,0,0,2,0,0,0,0,222,140,145,11,367,151,528,1,32,8,0,0,110,7,0,117,0,0,0,0,0,0,4,0,51,858
106380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,94109,1720,260019,1793,178207,0,0,10,10,Yes,0,0,0,No,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKES CAMPUS,SAN FRANCISCO,94110,1000,100035,1086,83528,0,0,8,8,Yes,882,35,2,No,,,0,213,CATH LAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106380965,"ST. MARYS MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,94117,1448,273472,2231,226820,0,0,12,12,Yes,0,0,0,No,,,0,0,CV SURG,1,0,0,25,13,25,13,14,2,0,0,0,0,23,42,152,178,175,220,375,0,48,28,5,1,177,0,7,0,0,1,1,25,12,0,4,0,10,694
106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,94143,10332,2566784,4020,499496,0,0,27,27,No,0,0,0,No,,,0,0,CV SURG,3,0,0,294,63,294,63,112,4,1,0,0,0,629,901,828,1352,1458,2253,1458,201,116,169,96,31,182,17,0,0,6,628,6,373,18,0,17,0,393,3711
106382715,CHINESE HOSPITAL,SAN FRANCISCO,94133,333,43364,1551,64946,0,0,4,4,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106384200,UCSF MEDICAL CENTER AT MISSION BAY,SAN FRANCISCO,94158,5823,1264864,9487,846492,0,0,26,26,No,3109,375,101,No,,,0,891,CV SURG,2,274,69,19,6,293,75,0,3,165,137,138,210,28,36,33,58,364,441,364,12,6,8,9,0,0,0,0,0,32,108,0,0,1,0,0,0,265,805
106384238,KENTFIELD HOSPITAL SAN FRANCISCO,SAN FRANCISCO,94117,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106390846,DAMERON HOSPITAL,STOCKTON,95203,1823,260405,1151,89815,7,2,1,10,No,349,20,9,No,,,0,94,CV SURG,2,0,0,39,14,39,14,51,2,0,0,0,0,436,776,294,0,730,776,707,0,94,0,58,0,233,258,43,0,0,3,0,0,108,0,12,0,518,2034
106390923,LODI MEMORIAL HOSPITAL,LODI,95240-5179,1748,175011,3335,262606,0,0,6,6,No,1078,32,7,No,,,0,340,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,204,0,158,0,362,0,249,0,0,0,0,0,0,0,0,0,0,0,0,27,49,0,0,0,123,448
106391010,SAN JOAQUIN GENERAL HOSPITAL,FRENCH CAMP,95231,2867,261800,4284,303010,0,0,6,6,Yes,1921,187,17,No,,,0,641,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,174,0,158,0,332,0,235,0,13,15,15,8,0,0,0,0,0,0,0,19,21,0,0,0,22,348
106391042,ST. JOSEPHS MEDICAL CENTER OF STOCKTON,STOCKTON,95204,3422,528134,4004,339449,0,7,10,17,Yes,3070,201,64,No,,,0,0,CV SURG,3,0,0,226,94,226,94,241,3,0,0,0,0,1279,707,1262,545,2541,1252,2528,0,132,48,89,28,826,84,30,0,0,13,93,227,462,38,37,19,106,4760
106391056,SUTTER TRACY COMMUNITY HOSPITAL,TRACY,95376,674,58227,1708,138808,0,0,4,4,Yes,676,25,0,No,,,0,209,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106392232,ST. JOSEPHS BEHAVIORAL HEALTH CENTER,STOCKTON,95204,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106392287,DOCTORS HOSPITAL OF MANTECA,MANTECA,95336,1000,107775,4377,240885,0,0,5,5,Yes,656,25,0,No,,,0,221,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106394003,SAN JOAQUIN PHF,STOCKTON,95202,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106394009,KAISER FOUNDATION HOSPITAL - MANTECA,MANTECA,95337,186,23729,3399,308566,0,0,3,3,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
